Start.keys,Start.rt,Interval_stimulus,key_resp.keys,Response.keys,Response.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,"Participant ID (Your initials and the last 5 digits of your phone number, example: JS45323)",Session,date,expName,psychopyVersion,OS,frameRate
,,6.716665422,,space,0.302565,30,0,30,0,1,JF72132,2,2020-06-12_20h13.22.705,PVT builder,2020.1.3,MacIntel,60
,,2.198035935,,space,0.3516,31,0,31,0,1,JF72132,2,2020-06-12_20h13.22.705,PVT builder,2020.1.3,MacIntel,60
,,7.764738768,,space,0.328655,32,0,32,0,1,JF72132,2,2020-06-12_20h13.22.705,PVT builder,2020.1.3,MacIntel,60
,,9.17493501,,space,0.322445,33,0,33,0,1,JF72132,2,2020-06-12_20h13.22.705,PVT builder,2020.1.3,MacIntel,60
,,2.616089055,,space,0.32025,34,0,34,0,1,JF72132,2,2020-06-12_20h13.22.705,PVT builder,2020.1.3,MacIntel,60
,,5.367242994,,space,0.303575,35,0,35,0,1,JF72132,2,2020-06-12_20h13.22.705,PVT builder,2020.1.3,MacIntel,60
,,8.025866117,,space,0.307475,36,0,36,0,1,JF72132,2,2020-06-12_20h13.22.705,PVT builder,2020.1.3,MacIntel,60
,,2.51868897,,space,0.320895,37,0,37,0,1,JF72132,2,2020-06-12_20h13.22.705,PVT builder,2020.1.3,MacIntel,60
,,3.173391897,,space,0.335955,38,0,38,0,1,JF72132,2,2020-06-12_20h13.22.705,PVT builder,2020.1.3,MacIntel,60
,,9.011916707,,space,0.303675,39,0,39,0,1,JF72132,2,2020-06-12_20h13.22.705,PVT builder,2020.1.3,MacIntel,60
,,6.164477468,,space,0.251925,40,0,40,0,1,JF72132,2,2020-06-12_20h13.22.705,PVT builder,2020.1.3,MacIntel,60
,,7.91826671,,space,0.319275,41,0,41,0,1,JF72132,2,2020-06-12_20h13.22.705,PVT builder,2020.1.3,MacIntel,60
,,4.043350815,,space,0.28613,42,0,42,0,1,JF72132,2,2020-06-12_20h13.22.705,PVT builder,2020.1.3,MacIntel,60
,,9.396932827,,space,0.274255,43,0,43,0,1,JF72132,2,2020-06-12_20h13.22.705,PVT builder,2020.1.3,MacIntel,60
,,6.465703382,,space,0.26706,44,0,44,0,1,JF72132,2,2020-06-12_20h13.22.705,PVT builder,2020.1.3,MacIntel,60
