Start.keys,Start.rt,Interval_stimulus,key_resp.keys,Response.keys,Response.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,"Participant ID (Your initials and the last 5 digits of your phone number, example: JS45323)",Session,date,expName,psychopyVersion,OS,frameRate
,,3.195163576,,space,0.27189,15,0,15,0,1,AW79521,2,2020-07-19_19h44.58.568,PVT builder,2020.1.3,Win32,60
,,3.712097092,,space,0.29415,16,0,16,0,1,AW79521,2,2020-07-19_19h44.58.568,PVT builder,2020.1.3,Win32,60
,,9.483399309,,space,0.31132,17,0,17,0,1,AW79521,2,2020-07-19_19h44.58.568,PVT builder,2020.1.3,Win32,60
,,7.308544776,,space,0.317955,18,0,18,0,1,AW79521,2,2020-07-19_19h44.58.568,PVT builder,2020.1.3,Win32,60
,,8.714893965,,space,0.334365,19,0,19,0,1,AW79521,2,2020-07-19_19h44.58.568,PVT builder,2020.1.3,Win32,60
,,6.157723019,,space,0.312515,20,0,20,0,1,AW79521,2,2020-07-19_19h44.58.568,PVT builder,2020.1.3,Win32,60
,,5.862404715,,space,0.328275,21,0,21,0,1,AW79521,2,2020-07-19_19h44.58.568,PVT builder,2020.1.3,Win32,60
,,8.517303959,,space,0.31765,22,0,22,0,1,AW79521,2,2020-07-19_19h44.58.568,PVT builder,2020.1.3,Win32,60
,,9.112283134,,space,0.335115,23,0,23,0,1,AW79521,2,2020-07-19_19h44.58.568,PVT builder,2020.1.3,Win32,60
,,8.720146115,,space,0.30089,24,0,24,0,1,AW79521,2,2020-07-19_19h44.58.568,PVT builder,2020.1.3,Win32,60
,,6.774277947,,space,0.320415,25,0,25,0,1,AW79521,2,2020-07-19_19h44.58.568,PVT builder,2020.1.3,Win32,60
,,6.824747648,,space,0.33795,26,0,26,0,1,AW79521,2,2020-07-19_19h44.58.568,PVT builder,2020.1.3,Win32,60
,,5.795860374,,space,0.35489,27,0,27,0,1,AW79521,2,2020-07-19_19h44.58.568,PVT builder,2020.1.3,Win32,60
,,5.540399037,,space,0.301475,28,0,28,0,1,AW79521,2,2020-07-19_19h44.58.568,PVT builder,2020.1.3,Win32,60
,,5.519665291,,space,0.34526,29,0,29,0,1,AW79521,2,2020-07-19_19h44.58.568,PVT builder,2020.1.3,Win32,60
,,2.98279158,,space,0.6235,30,0,30,0,1,AW79521,2,2020-07-19_19h44.58.568,PVT builder,2020.1.3,Win32,60
,,2.835037354,,space,0.302095,31,0,31,0,1,AW79521,2,2020-07-19_19h44.58.568,PVT builder,2020.1.3,Win32,60
,,6.696751892,,space,0.33677,32,0,32,0,1,AW79521,2,2020-07-19_19h44.58.568,PVT builder,2020.1.3,Win32,60
,,5.201293647,,space,0.296245,33,0,33,0,1,AW79521,2,2020-07-19_19h44.58.568,PVT builder,2020.1.3,Win32,60
,,4.446305389,,space,0.304635,34,0,34,0,1,AW79521,2,2020-07-19_19h44.58.568,PVT builder,2020.1.3,Win32,60
,,7.712958637,,space,0.303445,35,0,35,0,1,AW79521,2,2020-07-19_19h44.58.568,PVT builder,2020.1.3,Win32,60
,,7.818333006,,space,0.308085,36,0,36,0,1,AW79521,2,2020-07-19_19h44.58.568,PVT builder,2020.1.3,Win32,60
,,4.769456772,,space,0.317085,37,0,37,0,1,AW79521,2,2020-07-19_19h44.58.568,PVT builder,2020.1.3,Win32,60
,,4.329482294,,space,0.319575,38,0,38,0,1,AW79521,2,2020-07-19_19h44.58.568,PVT builder,2020.1.3,Win32,60
,,6.290142545,,space,0.286105,39,0,39,0,1,AW79521,2,2020-07-19_19h44.58.568,PVT builder,2020.1.3,Win32,60
